01;20150925;PUWEB.TXT
02;760197;NTNB;20040815;20260515;38.0912862;32.87943435;38.11106227
02;760197;NTNB;20130626;20260815;37.4415749;32.20266786;37.46100286
02;760197;NTNB;20040815;20261115;36.82974667;31.56806487;36.84884836
02;760197;NTNB;20130626;20270215;36.24001642;30.95798589;36.25880322
02;760197;NTNB;20040815;20270515;35.63852853;30.33831958;35.65699554
02;760197;NTNB;20130626;20270815;35.04023389;29.72362372;35.05838242
02;760197;NTNB;20040815;20271115;34.46788677;29.13807535;34.48573188
02;760197;NTNB;20130626;20280215;33.88043877;28.53870038;33.89797203
02;760197;NTNB;20040815;20280515;33.35357462;28.0034165;33.37082934
02;760197;NTNB;20130626;20280815;32.78525147;27.42749188;32.80220522
02;760197;NTNB;20040815;20281115;32.24150171;26.87882056;32.25816856
02;760197;NTNB;20130626;20290215;31.72572534;26.35976271;31.74211969
02;760197;NTNB;20040815;20290515;31.2161205;25.84902989;31.23224655
02;760197;NTNB;20130626;20290815;30.68451327;25.31765298;30.70035898
02;760197;NTNB;20040815;20291115;30.17585239;24.8113883;30.19143076
02;760197;NTNB;20130626;20300215;29.67772842;24.31694824;29.69304463
02;760197;NTNB;20040815;20300515;29.21662672;23.86117766;29.23170105
02;760197;NTNB;20130626;20300815;28.71934361;23.37088395;28.73415664
02;760197;NTNB;20040815;20301115;28.19969273;22.86466154;28.21423932
02;760197;NTNB;20040815;20310515;27.27224311;21.96564534;27.28631373
02;760197;NTNB;20040815;20311115;26.30292106;21.03246854;26.31649387
02;760197;NTNB;20040815;20320515;25.41684999;20.18546939;25.42996761
02;760197;NTNB;20040815;20321115;24.54711299;19.35978336;24.55978362
02;760197;NTNB;20040815;20330515;23.71366005;18.57400557;23.72590217
02;760197;NTNB;20040815;20331115;22.89585644;17.80831707;22.90767795
02;760197;NTNB;20040815;20340515;22.13057026;17.09674466;22.14199806
02;760197;NTNB;20040815;20341115;21.36143656;16.38650554;21.37246853
02;760197;NTNB;20040815;20350515;20.65303836;15.73688053;20.6637057
02;760197;NTNB;20040815;20351115;19.96323063;15.10400724;19.97353726
02;760197;NTNB;20040815;20360515;19.32782229;14.52495591;19.33779688
02;760197;NTNB;20040815;20361115;18.66814665;13.9279596;18.67777682
02;760197;NTNB;20040815;20370515;18.0750579;13.39479761;18.08437852
02;760197;NTNB;20040815;20371115;17.47746902;12.86130882;17.48647807
02;760197;NTNB;20040815;20380515;16.91350369;12.36124635;16.92221886
02;760197;NTNB;20040815;20381115;16.35899062;11.87296662;16.36741711
02;760197;NTNB;20040815;20390515;15.82717453;11.40785729;15.83532429
02;760197;NTNB;20040815;20391115;15.30465253;10.95403274;15.3125306
02;760197;NTNB;20040815;20400515;14.80748326;10.52518178;14.81510297
02;760197;NTNB;20040815;20401115;14.31133491;10.10080099;14.31869758
02;760197;NTNB;20040815;20410515;13.85040197;9.70981441;13.85752652
02;760197;NTNB;20040815;20411115;13.37191833;9.30677558;13.37879578
02;760197;NTNB;20040815;20420515;12.94496741;8.94959217;12.95162438
02;760197;NTNB;20040815;20421115;12.49799243;8.57826396;12.50441867
02;760197;NTNB;20040815;20430515;12.09585299;8.24647502;12.10207166
02;760197;NTNB;20040815;20431115;11.69103878;7.91475763;11.69704856
02;760197;NTNB;20040815;20440515;11.30900702;7.60385091;11.31481967
02;760197;NTNB;20040815;20441115;10.93073065;7.29811802;10.93634817
02;760197;NTNB;20040815;20450515;10.57653237;7.01380179;10.58196721
02;760198;NTNB;20141222;20160815;2544.74760032;2513.68090966;2546.03164063
02;760198;NTNB;20070509;20170515;2423.7938661;2369.6879644;2425.01642938
02;760198;NTNB;20130626;20180815;2196.90323103;2111.20871995;2198.05921693
02;760198;NTNB;20130111;20190515;2080.76248087;1979.39312951;2081.86150341
02;760198;NTNB;20110915;20200815;1903.5140155;1779.33660849;1904.51654046
02;760198;NTNB;20150826;20230515;1574.37824437;1416.97122324;1575.2029212
02;760198;NTNB;20050801;20240815;1448.08828849;1280.73195961;1448.84335721
02;760198;NTNB;20130626;20300815;971.46210595;790.54481344;971.96317222
02;760198;NTNB;20100309;20350515;698.61081844;532.31659163;698.97165217
02;760198;NTNB;20040815;20450515;357.76236917;237.24924745;357.94620833
02;760199;NTNB;20101110;20160815;2697.7489976;2665.32122014;2699.11031245
02;760199;NTNB;20070509;20170515;2724.97036763;2667.26008141;2726.3452016
02;760199;NTNB;20111013;20180815;2625.37215613;2530.39044015;2626.74732834
02;760199;NTNB;20140115;20190515;2642.33392289;2527.30031062;2643.72154663
02;760199;NTNB;20090114;20200815;2569.51384596;2422.94640504;2570.86081137
02;760199;NTNB;20111013;20220815;2526.04112347;2337.0044129;2527.36335903
02;760199;NTNB;20140115;20230515;2557.21228915;2353.82109101;2558.54716947
02;760199;NTNB;20031015;20240815;2500.48427262;2274.94595898;2501.78646101
02;760199;NTNB;20100210;20300815;2440.15596458;2137.73392346;2441.41983079
02;760199;NTNB;20060307;20350515;2435.85801248;2099.28603403;2437.11992181
02;760199;NTNB;20100210;20400815;2369.16102726;2007.30085794;2370.38766437
02;760199;NTNB;20040815;20450515;2391.31287472;2015.87525684;2392.55036111
02;760199;NTNB;20100210;20500815;2337.34154731;1952.4258641;2338.5512758
02;760199;NTNB;20150114;20550515;2367.27656855;1978.01549938;2368.50148199
02;770100;NTNC;20020501;20170701;3233.39285678;3148.75109368;3235.43251809
02;770100;NTNC;20010401;20210401;3180.87348168;2958.9095226;3182.91229275
02;770100;NTNC;20010101;20310101;4822.74096478;4225.17444239;4825.81366737
02;950197;NTN-F;20111219;20160101;47.0796834;46.94097698;47.10503603
02;950197;NTN-F;20111219;20160701;43.81343853;43.24610726;43.83821298
02;950197;NTN-F;20111219;20170101;40.67581912;39.80438547;40.69914121
02;950197;NTN-F;20140127;20170701;37.75886682;36.64128478;37.78080163
02;950197;NTN-F;20140127;20180101;35.03317355;33.70996403;35.05366908
02;950197;NTN-F;20140127;20180701;32.53619777;31.04554047;32.55529936
02;950197;NTN-F;20140127;20190101;30.24227982;28.61059301;30.2600036
02;950197;NTN-F;20140127;20190701;28.14862511;26.40831738;28.16511225
02;950197;NTN-F;20140127;20200101;26.19082984;24.35398078;26.20607151
02;950197;NTN-F;20140127;20200701;24.4220489;22.51959568;24.43622774
02;950197;NTN-F;20140127;20210101;22.69399008;20.74453315;22.70715008
02;950197;NTN-F;20140127;20210701;21.14154541;19.16435633;21.15379863
02;950197;NTN-F;20140127;20220101;19.63878729;17.64773799;19.65016415
02;950197;NTN-F;20140127;20220701;18.28535707;16.29343868;18.29594549
02;950197;NTN-F;20140127;20230101;16.99562008;15.01387015;17.00545816
02;950197;NTN-F;20140127;20230701;15.80610941;13.84599143;15.81526544
02;950197;NTN-F;20140127;20240101;14.71491046;12.78082151;14.72342833
02;950197;NTN-F;20140127;20240701;13.66405844;11.76889269;13.67198255
02;950197;NTN-F;20140127;20250101;12.6629822;10.81081678;12.67032967
02;950198;NTN-F;20111219;20170101;833.36974988;815.51574096;833.84757503
02;950198;NTN-F;20140127;20250101;259.44028997;221.49296238;259.59082558
02;950199;NTN-F;20070105;20170101;964.93869093;945.50721067;965.48996525
02;950199;NTN-F;20120106;20180101;922.12371401;890.99541835;922.65950777
02;950199;NTN-F;20130104;20190101;886.74594052;846.17519115;887.26177193
02;950199;NTN-F;20100205;20210101;833.55141223;779.04109367;834.03280795
02;950199;NTN-F;20120309;20230101;792.86401769;729.75017074;793.32141024
02;950199;NTN-F;20140110;20250101;760.94461327;692.84416693;761.38392347
